"AAPL","AMZN","MSFT","KO","PEP","JPM","BAC","NKE","ORCL","IBM","PG","WMT","date"
106.720001,560.47998,54.07,45.5,100.769997,60.240002,13.76,64.900002,41.380001,148.100006,82.739998,67.870003,1979-10-21
106.129997,569.630005,53.970001,45.459999,100.809998,59.939999,13.62,62.439999,40.75,145.399994,82.82,67.459999,1979-10-22
105.669998,582.950012,54.209999,45.580002,100.68,59.48,13.68,61.650002,40.970001,147.949997,82.889999,68,1979-10-23
105.190002,579.869995,53.540001,45.799999,100.980003,59.400002,13.62,61.34,40.619999,148.399994,82.620003,68.120003,1979-10-24
107.68,593.859985,54.709999,46.48,101.370003,59.029999,13.42,61.490002,40.700001,149.330002,82.800003,68.029999,1979-10-25
109.559998,598.690002,55.049999,46.580002,102.690002,59.709999,13.48,62.040001,40.970001,148.410004,82.68,68.800003,1979-10-26
108.989998,593.640015,55.23,46.389999,102.480003,59.220001,13.52,61.470001,40.91,151.449997,82.309998,68.489998,1979-10-27
109.989998,598.5,55.57,46.830002,103.779999,59.869999,13.56,61.59,41.16,152.520004,83.529999,69.059998,1979-10-28
111.120003,593.190002,55.43,46.889999,103.82,59.200001,13.51,59.970001,41.07,152.070007,83.209999,69.099998,1979-10-29
109.809998,586.140015,54.560001,46.529999,103.099998,58.360001,13.19,59.669998,40.529999,150,83.160004,68.639999,1979-10-30
110.959999,602.080017,55.119999,46.709999,103.919998,58.810001,13.27,60.310001,40.75,150.020004,83.809998,69.040001,1979-10-31
108.540001,591.429993,54.459999,46.360001,103.599998,57.32,12.85,60.299999,39.970001,148.25,83.239998,68.220001,1979-11-01
108.660004,594.599976,54.419998,46.869999,105.080002,57.740002,12.88,59.419998,40.360001,149.350006,83.199997,68.059998,1979-11-02
109.019997,595.929993,54.310001,46.439999,104.300003,58.200001,12.97,57.919998,40.389999,149.25,82.730003,67.400002,1979-11-03
110.440002,603.169983,54.650002,46.650002,104.910004,59.279999,13.27,58.549999,40.419998,149.630005,82.830002,68.800003,1979-11-04
112.040001,614.820007,55.349998,46.040001,104.120003,61.790001,13.79,59.580002,41.310001,151.229996,82.459999,69.150002,1979-11-05
112.099998,620.75,55.360001,45.830002,103.160004,62.59,14.14,59.490002,41.240002,151.160004,82.010002,68.800003,1979-11-06
109.849998,625.890015,55.650002,46.099998,103.769997,61.869999,14,59.5,41.02,151.720001,82.300003,69.059998,1979-11-07
107.480003,635.349976,56.459999,46.220001,103.720001,62.27,14.17,59.57,41.240002,152.529999,82.830002,69.860001,1979-11-08
106.910004,627.900024,56.389999,46.599998,104.32,63.32,14.45,59.560001,41.060001,144,83.279999,69.769997,1979-11-09
107.129997,632.98999,55.59,44.369999,102.440002,64.239998,14.93,59.619999,41.099998,146.110001,81.550003,69.209999,1979-11-10
105.970001,631,55.779999,43.66,100.989998,63.599998,14.9,60.080002,40.990002,149.300003,80.800003,68.470001,1979-11-11
105.68,620.5,51.779999,44.540001,101.980003,63.970001,15.11,59.43,40.700001,148.5,80.949997,68.720001,1979-11-12
105.080002,626.200012,52.110001,44.709999,102.800003,63.599998,14.96,59.209999,40.779999,148.809998,81.410004,69.470001,1979-11-13
104.349998,616.880005,51.439999,44.529999,102.599998,63.93,15.09,59.540001,40.650002,149.080002,79.550003,69.300003,1979-11-14
97.82,606.570007,50.939999,44.68,102.629997,64.110001,15.02,59.27,40.849998,150.470001,79.889999,69.419998,1979-11-15
94.830002,602,49.900002,44.630001,102.970001,63.599998,14.79,58.540001,40.330002,147.070007,79.760002,68.910004,1979-11-16
93.739998,659.590027,49.869999,44.799999,102.959999,63.200001,14.56,58.939999,39.860001,145.940002,80.120003,66.870003,1979-11-17
93.639999,683.849976,50.610001,44.98,103.43,63.790001,14.77,59.59,40.299999,145.270004,80.970001,67.589996,1979-11-18
95.18,671.320007,49.779999,44.84,103.559998,62.560001,14.36,59.52,39.68,144.130005,81.099998,67,1979-11-19
94.190002,670.900024,49.869999,44.98,104.019997,61.57,14.13,59.110001,39.290001,144.25,81.599998,67.190002,1979-11-20
93.239998,659.090027,49.939999,45.060001,104.209999,61.240002,14.05,58.189999,39.23,146.470001,81.300003,67.209999,1979-11-21
92.720001,673.950012,50.389999,45.32,104.959999,61.599998,14.11,58.43,39.41,147.289993,82.129997,68.25,1979-11-22
92.790001,679.75,50.07,45.240002,105.279999,61.209999,13.99,58.720001,39.360001,147.339996,82.120003,68.949997,1979-11-23
93.419998,703.070007,51.02,45.75,106.57,62.040001,14.3,59.200001,40.02,149.970001,82.480003,68.790001,1979-11-24
92.510002,713.22998,51.049999,45.459999,105.720001,61.810001,14.2,57.009998,39.650002,148.949997,82.150002,66.410004,1979-11-25
90.339996,717.929993,51.509998,45.830002,106.099998,61.77,14.14,57.990002,39.82,148.839996,82.410004,66.849998,1979-11-26
90.519997,709.919983,51.080002,45.349998,104.18,61.200001,13.88,57.310001,39.610001,147.720001,81.230003,64.940002,1979-11-27
93.879997,710.659973,51.830002,45.619999,104.129997,61.66,13.93,57.139999,39.970001,149.460007,81.629997,66.019997,1979-11-28
93.489998,695.27002,50.509998,44.75,102.370003,61.66,14.01,57.099998,39.599998,148,80.620003,65.099998,1979-11-29
94.559998,697.450012,50.810001,44.48,100.910004,64.040001,14.69,56.119999,39.470001,147.339996,79.849998,63.150002,1979-11-30
94.199997,698.52002,50.32,44.32,101.330002,63.389999,14.53,57.040001,38.84,144.929993,80.190002,69.199997,1979-12-01
95.220001,702.799988,50.619999,43.950001,100.099998,63.509998,14.52,56.48,39.41,147.25,80.019997,69.860001,1979-12-02
96.43,696.75,50.029999,43.970001,100.419998,63.459999,14.47,55.990002,39.18,146.770004,80.199997,69.5,1979-12-03
97.900002,704.200012,51.59,44.369999,101.089996,64.540001,14.68,56.59,39.900002,148.309998,80.970001,70.239998,1979-12-04
99.620003,708.349976,52.119999,44.380001,101.089996,65.519997,14.92,55.990002,40.130001,151.690002,81.480003,70.480003,1979-12-05
100.410004,714.909973,51.889999,44.689999,101.900002,65.029999,14.7,55.84,39.950001,152.440002,81.220001,70.849998,1979-12-06
100.349998,712.23999,52.32,44.779999,101.959999,65.43,14.88,56.189999,40.07,152.839996,81.43,70.75,1979-12-07
99.860001,722.789978,53,44.599998,101.169998,65.269997,14.79,55.220001,40.200001,153.740005,81.040001,70.779999,1979-12-08
98.459999,719.440002,52.849998,44.700001,101.57,65.690002,14.86,54.93,40.259998,152.509995,81.790001,70.5,1979-12-09
97.720001,728.23999,52.48,44.720001,102,65.809998,14.94,54.529999,38.66,153.5,81.949997,70.949997,1979-12-10
97.919998,725.539978,51.790001,45.040001,102.529999,64.639999,14.42,53.450001,39.099998,152.889999,82.470001,70.870003,1979-12-11
98.629997,726.72998,52.130001,45.369999,102.699997,65.279999,14.52,54.299999,39.439999,152.729996,82.769997,71.050003,1979-12-12
99.029999,723.73999,52.099998,45.32,102.489998,65.059998,14.35,53.549999,39.130001,153.330002,82.32,71.029999,1979-12-13
98.940002,726.640015,52.040001,45.549999,103.18,65.25,14.43,54.119999,39.279999,154,82.650002,71.279999,1979-12-14
99.650002,727.650024,51.619999,45.759998,103.660004,64.75,14.19,54.939999,39.049999,153.419998,83.169998,71.089996,1979-12-15
98.830002,717.909973,51.48,45.990002,103.309998,63.84,13.83,55.110001,38.740002,152.369995,83.199997,71.139999,1979-12-16
97.339996,715.23999,50.139999,45.119999,103.059998,63.27,13.6,54.91,38.619999,151.279999,82.57,70.529999,1979-12-17
97.459999,719.299988,49.830002,45.040001,103.230003,62.080002,13.26,54.119999,38.830002,151.059998,83.349998,70.949997,1979-12-18
97.139999,714.26001,49.689999,45.009998,102.860001,61.970001,13.34,54.310001,38.439999,150.679993,82.949997,71.120003,1979-12-19
97.550003,717.51001,50.389999,45.310001,103.849998,62.220001,13.31,53.470001,38.639999,151.059998,83.410004,71.300003,1979-12-20
95.330002,706.390015,50.130001,44.790001,103.410004,62.279999,13.4,53.709999,39.68,151.990005,83.129997,70.949997,1979-12-21
95.099998,714.01001,50.07,44.98,103.370003,62.369999,13.54,54.360001,39.73,153.610001,83.040001,71.099998,1979-12-22
95.910004,715.820007,51.189999,45.130001,104.080002,62.950001,13.62,54.77,39.990002,154.050003,83.410004,71.459999,1979-12-23
95.550003,710.599976,50.990002,44.860001,103.739998,62.709999,13.61,54.57,40.009998,152.919998,83.57,71.75,1979-12-24
96.099998,722.080017,51.91,45.080002,104.440002,64.050003,14.04,54.119999,40.830002,155.350006,84.209999,72.099998,1979-12-25
93.400002,698.960022,49.830002,43.93,101.980003,59.599998,13,52.59,39.23,146.589996,82.260002,71.959999,1979-12-26
92.040001,691.359985,48.43,43.779999,102.129997,57.610001,12.18,51.889999,38.48,143.5,81.230003,71.5,1979-12-27
93.589996,707.950012,49.439999,44.18,102.139999,59.52,12.7,53.09,39.130001,145.699997,82.459999,71.510002,1979-12-28
94.400002,715.599976,50.540001,44.439999,103.120003,61.200001,13.19,55.130001,40.549999,148.460007,83.910004,72.459999,1979-12-29
95.599998,715.619995,51.169998,45.330002,105.940002,62.139999,13.27,55.200001,40.93,151.779999,84.669998,73.019997,1979-12-30
95.889999,725.679993,51.16,45.119999,105.629997,61.259998,13.1,55.610001,40.860001,152.350006,84.779999,72.809998,1979-12-31
94.989998,728.099976,51.169998,45.43,106.419998,59.549999,12.74,55.200001,40.400002,151.679993,85.440002,73.139999,1980-01-01
95.529999,737.609985,51.380001,45.27,105.919998,60.189999,12.86,55.799999,40.529999,152.369995,85.029999,73.82,1980-01-02
95.940002,736.570007,51.380001,45.09,107.489998,60.580002,13.01,55.919998,40.529999,152.600006,84.830002,73.529999,1980-01-03
96.68,745.809998,52.299999,45.380001,108.269997,61.830002,13.17,56.720001,40.869999,154.460007,85.769997,73.839996,1980-01-04
96.980003,753.780029,52.59,45.57,108.910004,62.27,13.21,56.830002,40.779999,155.330002,85.75,74.059998,1980-01-05
97.419998,748.210022,53.209999,45.580002,108.790001,63.200001,13.54,58.060001,41.419998,157.039993,85.75,73.269997,1980-01-06
96.870003,742.630005,53.509998,45.740002,109.910004,63.16,13.44,57.990002,41.459999,158.020004,85.889999,73.620003,1980-01-07
98.790001,741.200012,53.740002,45.689999,109.959999,64.120003,13.65,58.490002,41.669998,160.279999,85.870003,73.699997,1980-01-08
98.779999,735.440002,53.700001,45.630001,109.660004,64.18,13.66,57.869999,41.77,159.779999,86.010002,73.669998,1980-01-09
99.830002,736.070007,53.959999,45.630001,109.209999,63.959999,14.11,57.740002,41.639999,159.860001,85.93,73.839996,1980-01-10
99.870003,739.950012,53.09,45.630001,109.529999,63.860001,14.26,57.759998,41.080002,159.580002,86.169998,73.660004,1980-01-11
99.959999,745.719971,55.91,45.509998,108.919998,63.93,14.4,57.759998,41.25,161.360001,85.32,73.790001,1980-01-12
99.43,744.429993,55.799999,45.450001,108.580002,63.689999,14.27,56.990002,41.07,160.449997,85.260002,73.519997,1980-01-13
98.660004,744.859985,56.57,45.830002,109.190002,64.040001,14.38,56.73,41.080002,162.070007,85.720001,73.550003,1980-01-14
97.339996,739.609985,56.73,45.57,109.019997,63.869999,14.37,57.139999,41.16,162.649994,85.800003,73.75,1980-01-15
96.669998,735.590027,56.759998,44.880001,108.199997,64.129997,14.53,56.369999,40.939999,162.119995,85.269997,73.730003,1980-01-16
102.949997,736.669983,56.189999,43.400002,107.480003,64.330002,14.63,55.790001,40.93,161.830002,84.459999,73.32,1980-01-17
104.339996,752.609985,56.209999,43.650002,108.129997,64.099998,14.68,55.450001,41.189999,161.369995,84.809998,73.239998,1980-01-18
104.209999,758.809998,56.68,43.630001,108.919998,63.970001,14.49,55.5,41.040001,160.619995,85.589996,72.970001,1980-01-19
106.050003,767.73999,56.580002,43.450001,108.93,63.799999,14.33,55.41,41.150002,161.449997,86.410004,73.779999,1980-01-20
104.480003,760.580017,56.580002,43.529999,108.720001,63.650002,14.13,54.919998,40.709999,160.580002,86.760002,73.129997,1980-01-21
105.790001,754.640015,56.970001,43.639999,108.040001,64.660004,14.48,54.75,40.709999,160.669998,85.970001,72.940002,1980-01-22
105.870003,760.77002,57.389999,43.509998,108.419998,64.559998,14.48,54.790001,40.900002,161.550003,86.050003,73.300003,1980-01-23
107.480003,765.97998,57.959999,43.48,108.660004,66.300003,15.05,55.849998,41.130001,163.5,85.779999,73.760002,1980-01-24
108.370003,766.559998,58.060001,43.439999,108.139999,66.099998,15.13,55.98,41.16,162.039993,85.760002,73.339996,1980-01-25
108.809998,768.309998,58.200001,43.470001,108.279999,65.870003,15.19,55.77,41.099998,161.770004,85.989998,73.540001,1980-01-26
108,768.559998,58.02,43.610001,108.82,65.279999,14.81,55.130001,41.09,162.080002,86.309998,73.949997,1980-01-27
107.93,771.23999,58.299999,43.75,108.480003,65.459999,14.88,56.73,41.279999,163.529999,86.730003,73.800003,1980-01-28
108.18,772.559998,57.939999,44.029999,108.589996,65.32,14.91,56.450001,41.09,161.949997,87.040001,73.889999,1980-01-29
109.480003,768.48999,58.119999,44.240002,108.720001,65.720001,15.02,56.77,41.389999,161.880005,87.019997,73.32,1980-01-30
109.379997,764.039978,57.439999,43.830002,108,65.709999,15.17,56.880001,41.32,160.699997,86.580002,72.889999,1980-01-31
109.220001,764.630005,57.560001,44.060001,108.470001,65.889999,15.15,56.860001,41.209999,160.440002,86.959999,72.93,1980-02-01
109.080002,764.460022,57.599998,44.099998,108.279999,65.949997,15.16,57.209999,41.139999,161.360001,87.440002,74.300003,1980-02-02
109.360001,757.309998,57.619999,43.919998,108.169998,65.860001,15.22,58.900002,41.32,160.039993,87.309998,72.809998,1980-02-03
108.510002,759.47998,57.669998,43.740002,107.959999,65.800003,15.18,58.66,41.220001,160,86.849998,72.699997,1980-02-04
108.849998,762.450012,57.889999,43.849998,107.879997,65.769997,15.35,59.619999,41.5,160.259995,87.400002,71.970001,1980-02-05
108.029999,757.25,57.950001,43.849998,108.110001,65.949997,15.4,60.220001,41.07,159.050003,87.309998,72.230003,1980-02-06
107.57,759.219971,58.169998,43.669998,107.879997,66.07,15.53,59.240002,41.099998,158.630005,87.900002,71.220001,1980-02-07
106.940002,769,58.029999,43.32,107.449997,66.220001,15.79,59,41.259998,158.320007,87.580002,71.139999,1980-02-08
106.82,771.289978,58.099998,43.540001,107.989998,66.949997,15.84,58.630001,41.310001,159.720001,88.300003,71.400002,1980-02-09
106,767.580017,57.889999,43.240002,107.209999,67.5,16.190001,58,41.310001,159.399994,87.540001,71.309998,1980-02-10
106.099998,769.159973,57.459999,43.43,106.75,67.5,16.139999,57.639999,41.220001,158.880005,87.309998,71.440002,1980-02-11
106.730003,770.619995,57.59,43.349998,107.290001,67.209999,15.98,58.540001,41.16,159.539993,88.309998,72.839996,1980-02-12
107.730003,772.440002,57.669998,43.66,107.870003,67.489998,16,58.02,41.25,159.550003,88.199997,72.5,1980-02-13
107.699997,788.869995,57.610001,43.790001,107.919998,67.440002,15.78,57.41,41.25,160.350006,88.639999,73,1980-02-14
108.360001,784.47998,57.66,43.639999,107.209999,67.160004,15.7,57.720001,41.25,161.639999,87.949997,72.059998,1980-02-15
105.519997,784.059998,57.43,43.630001,106.879997,67.25,15.86,56.169998,40.720001,159,87.779999,71.830002,1980-02-16
103.129997,760.140015,56.209999,42.27,104.050003,66.650002,15.74,55.330002,40.029999,155.690002,86.239998,70.300003,1980-02-17
105.440002,771.48999,57.049999,43.189999,106.019997,67.059998,15.9,56.009998,40.68,158.289993,88.25,71.940002,1980-02-18
107.949997,761.01001,56.529999,42.279999,104.589996,66.529999,15.72,55.369999,40.18,155.809998,87.050003,71.459999,1980-02-19
111.769997,761.090027,56.259998,42.110001,105.050003,66.400002,15.63,55.130001,40.25,154.050003,87.010002,71.519997,1980-02-20
115.57,769.690002,57.189999,42.360001,105.480003,66.639999,15.67,55.470001,40.860001,155.660004,88.059998,72.400002,1980-02-21
114.919998,778.52002,57.25,42.139999,105.279999,65.82,15.49,55.18,38.919998,153.839996,88.050003,72.870003,1980-02-22
113.580002,775.099976,56.93,42.099998,105.669998,66.190002,15.59,54.950001,39.23,154.869995,88.370003,72.089996,1980-02-23
113.57,780.219971,56.810001,42.34,106.300003,66.459999,15.6,54.869999,39.07,154.449997,88.580002,71.970001,1980-02-24
113.550003,789.73999,57.759998,42.529999,107.129997,66.839996,15.65,55.34,39.509998,155.529999,87.800003,72.190002,1980-02-25
114.620003,804.700012,57.82,42.959999,107.82,67.389999,15.6,55.41,39.509998,156.110001,88.989998,72.269997,1980-02-26
112.709999,805.75,57.43,42.740002,107.339996,67.25,15.52,55.150002,39.23,154.979996,87.760002,72.349998,1980-02-27
112.879997,799.159973,56.900002,42.049999,107.029999,65.779999,15.09,54.400002,39.029999,153.979996,87.849998,71.620003,1980-02-28
113.089996,816.109985,57.950001,42.59,107.489998,66.360001,15.29,55.34,39.299999,156.770004,88.360001,72.330002,1980-02-29
113.949997,828.719971,58.029999,42.150002,107.379997,66.709999,15.38,53.25,39.439999,158.289993,89.459999,71.790001,1980-03-01
112.18,829.049988,57.400002,42.029999,107.760002,65.650002,15.16,52.16,39.119999,158.110001,88.230003,70.730003,1980-03-02
113.050003,837.309998,57.599998,42.32,108.769997,66.589996,15.65,52.650002,39.279999,158.850006,89.75,72.120003,1980-03-03
112.519997,836.73999,57.419998,42.029999,108.25,66.510002,15.63,52.669998,38.990002,157.610001,88.660004,72.010002,1980-03-04
113,834.030029,57.240002,41.84,107.099998,66.599998,15.8,52.139999,38.869999,156.460007,88.349998,71.75,1980-03-05
113.050003,844.359985,57.639999,41.810001,106.010002,67.690002,16.110001,52.119999,39.150002,157.080002,88.849998,71.669998,1980-03-06
113.889999,841.659973,57.740002,41.709999,106.400002,67.870003,16.219999,52.029999,38.869999,156.880005,89.220001,69.360001,1980-03-07
114.059998,839.429993,57.799999,41.73,105.989998,68.110001,16.129999,51.790001,38.709999,155.669998,90,68.699997,1980-03-08
116.050003,841.710022,58.040001,41.73,106.220001,68.639999,16.299999,51.790001,38.619999,157.020004,89.059998,67.980003,1980-03-09
116.300003,831,57.189999,41.540001,105.57,68.309998,16.110001,51.82,38.009998,154.789993,88.540001,67.389999,1980-03-10
117.339996,834.090027,57.110001,41.779999,106.080002,68.129997,16.030001,52.439999,38.049999,154.289993,88.57,67.459999,1980-03-11
116.980003,829.280029,56.919998,41.759998,105.919998,67.739998,15.83,52.029999,38.029999,153.720001,88.239998,68.230003,1980-03-12
117.629997,822.960022,57.419998,41.669998,106.830002,67.519997,16,51.619999,38.41,154.449997,88.43,68.449997,1980-03-13
117.550003,812.950012,57.220001,41.599998,106.849998,67.169998,16.049999,51.029999,38.290001,154.770004,87.830002,68.220001,1980-03-14
117.470001,817.650024,57.66,41.970001,106.949997,67.699997,16.26,51.220001,38.419998,150.720001,87.449997,68.870003,1980-03-15
117.120003,817.690002,57.529999,42.049999,106.260002,68.349998,16.469999,51.799999,38.349998,151.259995,85.540001,68.889999,1980-03-16
117.059998,810.320007,57.25,41.93,105.870003,68.260002,16.559999,51.889999,38.09,151.520004,84.93,68.730003,1980-03-17
116.599998,818.98999,59.66,42.130001,105.620003,68.489998,16.67,51.77,37.93,149.630005,84.330002,68.339996,1980-03-18
117.650002,838.090027,61,42.560001,107.309998,68.870003,16.77,51.869999,38.27,150.570007,84.099998,69.190002,1980-03-19
118.25,835.179993,60.990002,42.540001,107.230003,68.800003,16.719999,51.049999,38.360001,150.880005,86.970001,69.360001,1980-03-20
115.589996,822.590027,60.630001,42.439999,107.07,69.129997,16.870001,51.970001,38.310001,151.809998,87.400002,69.589996,1980-03-21
114.480003,818.359985,60.099998,42.119999,106.629997,69.230003,16.91,51.889999,38.220001,153.350006,86.580002,69.830002,1980-03-22
113.720001,776.320007,59.869999,42.23,107.07,69.110001,16.68,52.02,38.169998,152.610001,86.839996,69.989998,1980-03-23
113.540001,789.820007,59.919998,42.400002,107.199997,69.260002,16.5,50.18,38.419998,153.690002,86.800003,70.019997,1980-03-24
111.489998,785.409973,59.799999,42.119999,106.709999,68.970001,16.610001,49.619999,38.459999,152.789993,86.849998,69.300003,1980-03-25
111.589996,765.559998,59.43,42.049999,106.709999,68.68,16.48,49.720001,38.029999,151.949997,86.739998,69.449997,1980-03-26
109.830002,767.030029,59.209999,42.029999,106.629997,68.379997,16.48,49.73,38.310001,152.369995,86.599998,69.629997,1980-03-27
108.839996,755.049988,58.709999,41.689999,105.809998,67.760002,16.549999,49.959999,38.279999,152.429993,85.080002,69.160004,1980-03-28
110.410004,784.929993,60.419998,42.459999,106.959999,69.879997,17.01,50.91,39.09,155.720001,86.559998,69.779999,1980-03-29
111.059998,787.75,60.470001,42.880001,108.720001,70.029999,17,51.080002,39.130001,155.169998,87.459999,69.790001,1980-03-30
110.879997,771.880005,60.169998,42.27,107.25,73.25,17.969999,51.119999,39.549999,154.809998,85.93,71.099998,1980-03-31
107.790001,742.380005,58.700001,40.939999,103.25,76.650002,18.76,50.389999,39.580002,160.220001,82.959999,71.389999,1980-04-01
108.43,739.01001,59.02,41.029999,103.190002,76.690002,19.02,50.77,39.450001,161.270004,83.580002,71.230003,1980-04-02
105.709999,719.070007,58.119999,41.169998,101.389999,79.510002,20.08,50.209999,39.299999,158.210007,83,70.489998,1980-04-03
107.110001,743.23999,58.869999,41.439999,101.849998,79.360001,20.16,50.130001,39.169998,158.669998,83.620003,71.419998,1980-04-04
109.989998,746.48999,59.650002,41.259998,101.709999,77.400002,19.75,50.68,39.700001,159.289993,83.190002,71.389999,1980-04-05
109.949997,756.400024,60.639999,41.119999,101.620003,78.019997,20.08,51.59,40.25,159.800003,83.07,69.190002,1980-04-06
110.059998,760.159973,60.349998,40.91,101.309998,77.709999,20,51.099998,39.860001,160.389999,82,68.540001,1980-04-07
111.730003,780,60.860001,41.360001,102.260002,78.050003,20.33,51.279999,39.889999,162.770004,82.639999,69.370003,1980-04-08
111.800003,785.330017,61.119999,41.369999,102.889999,78.529999,20.299999,51.709999,40.09,162.669998,82.760002,70.120003,1980-04-09
111.230003,780.119995,60.400002,41.119999,101.529999,78.860001,20.559999,51.34,40.099998,161.979996,82.68,70.830002,1980-04-10
111.790001,780.369995,60.529999,41.529999,102.169998,78.830002,20.860001,51.52,40.27,163.139999,83.459999,71.230003,1980-04-11
111.57,766.77002,60.610001,41.75,102.790001,78.32,20.299999,51.009998,40.299999,164.520004,83.07,71.190002,1980-04-12
111.459999,762.52002,61.09,41.150002,102.540001,78.919998,20.290001,50.630001,40.549999,163.529999,82.889999,71.370003,1980-04-13
110.519997,750.570007,60.259998,40.349998,100.099998,80.169998,21.120001,50.07,40.189999,162.220001,82.459999,70.43,1980-04-14
109.489998,743.650024,59.200001,40.169998,99.029999,81.790001,21.5,50.650002,38.700001,159.820007,81.860001,70.669998,1980-04-15
109.900002,740.340027,59.25,40.360001,100.599998,81.599998,21.23,50.459999,38.5,160.020004,82.400002,70.879997,1980-04-16
109.110001,759.359985,60.220001,40.619999,100.709999,83.260002,21.84,51.849998,38.970001,159.839996,82.989998,69.940002,1980-04-17
109.949997,764.719971,59.950001,40.57,101.550003,83.690002,22.16,50.57,39.470001,160.350006,82.910004,70.360001,1980-04-18
111.029999,770.419983,61.369999,41.290001,102.809998,84.07,22.57,52.099998,40.32,164.789993,84.18,70.599998,1980-04-19
112.120003,767.330017,61.009998,40.98,102.150002,85.120003,22.950001,51.549999,40.349998,165.360001,83.5,70.339996,1980-04-20
113.949997,768.659973,61.970001,42,103.57,85.489998,23.09,51.720001,40.52,166.520004,84.370003,70.080002,1980-04-21
113.300003,760.119995,62.169998,41.900002,104.720001,84.730003,22.610001,51.540001,40.509998,165.5,85.129997,71.669998,1980-04-22
115.190002,774.340027,62.98,41.759998,105.629997,84.760002,22.610001,52.299999,40.759998,168.289993,85.18,71.800003,1980-04-23
115.190002,768.820007,62.68,41.209999,104.470001,84.730003,22.67,51.790001,40.880001,168.509995,84.370003,71.339996,1980-04-24
115.82,761,62.580002,41.549999,105.300003,86,23.16,51.290001,40.860001,168.020004,84.68,71.080002,1980-04-25
115.970001,757.77002,62.299999,41.740002,105.870003,84.940002,22.66,50.919998,39.099998,166.729996,84.68,70.980003,1980-04-26
116.639999,766,63.619999,41.669998,105.410004,85.43,22.48,50.849998,38.900002,166.679993,84.709999,71.580002,1980-04-27
116.949997,771.219971,63.540001,41.66,104.900002,86.529999,22.709999,51.790001,39,167.600006,84.57,71.82,1980-04-28
117.059998,770.599976,63.540001,41.57,104.699997,86.75,22.629999,52.299999,38.830002,167.330002,84.279999,71.239998,1980-04-29
116.290001,766.340027,63.549999,41.549999,105.349998,86.889999,22.540001,52.139999,38.959999,167.059998,84.470001,69.589996,1980-04-30
116.519997,760.590027,63.240002,41.599998,105.089996,87.050003,22.6,51.91,38.779999,166.710007,84.959999,69.540001,1980-05-01
117.260002,771.400024,63.279999,41.610001,105.129997,87.129997,22.610001,51.290001,38.82,167.139999,84.599998,69.699997,1980-05-02
116.760002,772.130005,62.990002,41.389999,104.620003,86.5,22.33,51.02,38.68,166.190002,84.07,69.309998,1980-05-03
116.730003,765.150024,62.900002,41.599998,104.989998,85.889999,22,51.060001,38.689999,166.600006,84.349998,69.260002,1980-05-04
115.82,749.869995,62.139999,41.459999,104.629997,86.290001,22.1,50.830002,38.450001,165.990005,84.080002,69.120003,1980-05-05
116.150002,753.669983,62.580002,41.799999,104.650002,87.230003,22.530001,51.98,38.549999,167.190002,84.199997,68.660004,1980-05-06
116.019997,757.179993,62.299999,41.650002,104.849998,86.910004,22.950001,53.07,38.740002,169.259995,84.5,69.059998,1980-05-07
116.610001,780.450012,62.299999,41.75,104.709999,86.110001,22.68,53.060001,38.639999,168.699997,85.059998,69.209999,1980-05-08
117.910004,795.98999,62.84,41.740002,104.559998,86.120003,22.68,53.91,38.450001,169.529999,85.029999,68.260002,1980-05-09
118.989998,796.919983,62.639999,41.32,103.459999,86.18,22.549999,53.380001,39.029999,167.649994,84.400002,68.709999,1980-05-10
119.110001,795.900024,62.619999,41.040001,101.970001,86.43,22.940001,53.110001,38.66,165.520004,83.489998,68.230003,1980-05-11
119.75,799.02002,63.189999,41.049999,101.809998,87.080002,23.07,52.689999,39.110001,167.75,83.75,68.529999,1980-05-12
119.25,813.640015,62.610001,40.950001,101.839996,86.239998,22.92,52.400002,39.200001,167.949997,83.839996,67.970001,1980-05-13
119.040001,817.140015,62.700001,40.880001,101.550003,86.699997,23.01,52.919998,39.259998,167.339996,84.010002,67.129997,1980-05-14
120,809.719971,62.529999,41.220001,102.190002,83.550003,22.049999,53.650002,39.099998,167.889999,85.209999,68.419998,1980-05-15
119.989998,807.47998,62.5,41.290001,102.739998,83.940002,22.629999,53.27,39.189999,166.800003,84.93,68.110001,1980-05-16
119.779999,809.039978,62.299999,41.139999,102.360001,83.300003,22.530001,52.93,39.209999,166.809998,84.699997,67.620003,1980-05-17
120,808.330017,62.740002,41.32,103.239998,83.669998,22.639999,53.200001,39.869999,170.550003,87.449997,67.18,1980-05-18
120.080002,817.880005,62.959999,41.43,104.010002,83.709999,22.559999,53.240002,39.68,171.029999,86.959999,66.650002,1980-05-19
119.970001,822.440002,63.52,41.900002,104.709999,84.720001,22.950001,53.450001,40.099998,175.899994,87.860001,67.400002,1980-05-20
121.879997,836.52002,63.68,42.119999,104.610001,86.029999,23.370001,53.860001,40.150002,178.289993,87.160004,66.889999,1980-05-21
121.940002,839.150024,64.269997,41.810001,104.139999,86.75,23.440001,53.650002,40.130001,178.660004,86.599998,66.730003,1980-05-22
121.949997,835.77002,65.779999,41.450001,103.480003,86.93,23.360001,53.189999,40.23,177.300003,86.720001,65.660004,1980-05-23
121.629997,830.380005,65.129997,41.380001,103.690002,86.029999,22.950001,53.080002,40.23,175.800003,86.75,66.419998,1980-05-24
